timestamp,open,high,low,close,volume
2024-06-20,3557.63,3620.0,3482.61,3511.96,15116.00991145
2024-06-21,3511.96,3543.6,3443.9,3517.25,17459.77504219
2024-06-22,3517.08,3519.5,3476.0,3495.55,6121.83428568
2024-06-23,3494.48,3519.43,3408.0,3418.34,4084.72521579
2024-06-24,3418.35,3429.73,3230.0,3350.33,18971.64087155
2024-06-25,3350.82,3426.91,3334.93,3394.93,8349.80348916
2024-06-26,3394.93,3424.85,3328.14,3367.66,9064.78574042
2024-06-27,3367.67,3470.72,3362.0,3445.39,12731.92628949
2024-06-28,3445.4,3482.0,3362.0,3374.22,8524.46131393
2024-06-29,3374.23,3400.0,3366.7,3372.93,2834.96876985
2024-06-30,3372.93,3451.84,3350.0,3432.23,4020.66676248
2024-07-01,3432.23,3516.66,3422.08,3438.36,9122.53113764
2024-07-02,3438.32,3458.72,3398.39,3415.81,6470.74606226
2024-07-03,3415.81,3426.49,3250.59,3292.88,11308.8258557
2024-07-04,3292.89,3307.71,3052.75,3057.47,13675.36775548
2024-07-05,3057.57,3105.65,2811.35,2981.95,28134.04759712
2024-07-06,2981.79,3080.02,2956.05,3068.53,5136.01509979
2024-07-07,3067.56,3072.65,2922.08,2929.7,8410.58025838
2024-07-08,2929.71,3093.18,2825.01,3017.22,11056.87750181
2024-07-09,3017.22,3110.84,3004.88,3066.5,7492.21485044
2024-07-10,3066.5,3149.45,3024.37,3102.21,8031.91731765
2024-07-11,3102.21,3213.77,3055.66,3098.64,10765.89669362
2024-07-12,3098.64,3155.44,3048.46,3133.65,8803.82690924
2024-07-13,3133.83,3200.1,3115.0,3177.16,5489.94202839
2024-07-14,3176.66,3266.29,3166.31,3246.69,9525.15863338
2024-07-15,3246.35,3493.29,3235.03,3486.35,17811.86230073
2024-07-16,3486.38,3497.51,3350.0,3442.5,13355.43088788
2024-07-17,3442.99,3516.04,3376.5,3387.54,10507.35176392
2024-07-18,3387.46,3487.04,3369.35,3425.49,9556.92147693
2024-07-19,3425.49,3540.89,3378.0,3505.15,11871.37776295
2024-07-20,3505.52,3538.73,3482.33,3518.62,4950.85700919
2024-07-21,3518.01,3545.0,3412.19,3534.56,9450.2688395
2024-07-22,3534.57,3563.21,3427.0,3440.38,9559.18997461
2024-07-23,3441.07,3540.34,3390.5,3480.96,17035.97678868
2024-07-24,3480.97,3485.4,3302.0,3336.11,12705.32213049
2024-07-25,3336.11,3340.26,3087.72,3173.35,17307.32391661
2024-07-26,3173.35,3286.07,3171.12,3275.76,10841.05138656
2024-07-27,3274.94,3327.57,3195.0,3249.22,7581.06151351
2024-07-28,3249.23,3281.83,3201.5,3270.02,2495.53215923
2024-07-29,3269.63,3395.0,3258.44,3319.69,10505.85483893
2024-07-30,3318.82,3362.85,3231.43,3278.39,7996.18879507
2024-07-31,3278.39,3347.76,3215.64,3230.87,11758.84202921
2024-08-01,3231.38,3240.15,3079.55,3201.93,11089.0993965
2024-08-02,3201.94,3214.79,2966.0,2985.96,15305.03242714
2024-08-03,2985.96,3013.47,2859.29,2902.03,13236.52230617
2024-08-04,2902.2,2931.9,2628.0,2687.17,17392.66031609
2024-08-05,2687.18,2694.76,1911.81,2417.54,96378.57354593
2024-08-06,2419.84,2555.15,2416.6,2461.39,21694.55293262
2024-08-07,2462.53,2552.41,2311.07,2343.07,18968.43861717
2024-08-08,2343.4,2722.73,2321.71,2685.81,24186.70188655
2024-08-09,2685.28,2706.4,2555.01,2600.02,13699.81865425
2024-08-10,2600.19,2644.37,2578.89,2609.2,2650.34077042
2024-08-11,2609.21,2719.11,2539.84,2553.06,8524.6158302
2024-08-12,2555.79,2748.86,2511.0,2723.29,16078.54920928
2024-08-13,2722.95,2737.19,2613.58,2703.0,13591.89738249
2024-08-14,2703.01,2778.99,2635.0,2664.15,12943.8511961
2024-08-15,2664.16,2675.11,2514.38,2570.08,18533.09183518
2024-08-16,2570.09,2631.6,2550.93,2593.43,14129.17162308
2024-08-17,2593.5,2626.09,2588.86,2613.74,3296.78637741
2024-08-18,2613.74,2685.35,2596.75,2612.65,8207.72502268
2024-08-19,2612.7,2646.46,2561.87,2637.92,8211.84501836
2024-08-20,2637.86,2695.07,2557.06,2573.45,6711.07839401
2024-08-21,2573.05,2662.7,2536.68,2629.76,10084.80126897
2024-08-22,2629.77,2644.94,2586.27,2623.19,6319.95158198
2024-08-23,2623.19,2800.0,2623.18,2764.61,11729.34541452
2024-08-24,2764.88,2820.53,2733.71,2769.76,9276.52495903
2024-08-25,2769.77,2792.86,2735.83,2747.0,4038.87037911
2024-08-26,2747.01,2761.38,2669.69,2681.1,8612.93163115
2024-08-27,2681.11,2700.18,2394.0,2458.44,15315.79276507
2024-08-28,2458.44,2553.69,2421.0,2528.36,19865.13388895
2024-08-29,2528.37,2596.82,2505.87,2528.61,9562.55658006
2024-08-30,2528.62,2551.74,2431.12,2526.84,15217.04057393
2024-08-31,2526.84,2533.33,2493.08,2512.79,2493.48370007
2024-09-01,2512.65,2514.58,2401.0,2427.5,17572.94300297
2024-09-02,2427.51,2564.36,2424.61,2538.48,10960.41814638
2024-09-03,2538.49,2551.53,2414.3,2422.26,10101.29416108
2024-09-04,2424.81,2488.55,2308.0,2450.08,15896.27490611
2024-09-05,2450.4,2465.48,2347.6,2368.47,8336.76045531
2024-09-06,2368.17,2406.23,2150.0,2224.45,24793.74641602
2024-09-07,2224.45,2309.57,2222.0,2273.1,10158.32377342
2024-09-08,2273.11,2333.02,2242.87,2296.92,5762.0483519
2024-09-09,2297.31,2380.0,2274.57,2359.08,10166.24451566
2024-09-10,2359.08,2398.0,2321.78,2387.78,6679.17892847
2024-09-11,2387.78,2389.3,2278.81,2339.99,9148.13407412
2024-09-12,2340.0,2390.0,2315.98,2361.34,6591.83086741
2024-09-13,2361.34,2465.0,2338.17,2440.89,8555.96802353
2024-09-14,2441.43,2442.15,2381.0,2416.99,10018.42273076
2024-09-15,2417.0,2429.52,2286.06,2316.87,3905.95695876
2024-09-16,2316.26,2333.53,2253.06,2295.03,8896.80118591
2024-09-17,2295.03,2392.12,2262.99,2341.69,8919.5689853
2024-09-18,2341.69,2374.85,2277.26,2374.75,10610.49035551
2024-09-19,2374.47,2493.44,2374.09,2464.52,17506.74997719
2024-09-20,2464.52,2570.3,2437.9,2561.44,18766.28708682
2024-09-21,2561.6,2623.53,2530.01,2615.0,22753.50648389
2024-09-22,2615.01,2633.03,2528.08,2581.99,25518.64134239
2024-09-23,2582.0,2701.15,2541.35,2646.91,35172.38885486
2024-09-24,2647.16,2669.98,2592.47,2653.13,12109.0493082
2024-09-25,2653.14,2672.53,2554.51,2580.05,8222.41470536
2024-09-26,2579.15,2664.49,2559.6,2632.14,9422.33447424
2024-09-27,2632.14,2728.44,2617.2,2695.01,10495.39831393
2024-09-28,2695.01,2702.63,2650.66,2678.61,5321.16863577
2024-09-29,2675.74,2683.66,2635.5,2657.89,5689.95466805
2024-09-30,2658.03,2662.14,2575.4,2602.97,8302.72305578
2024-10-01,2602.42,2656.03,2413.97,2448.27,20433.23534175
2024-10-02,2447.38,2498.17,2352.33,2363.93,12628.53229529
2024-10-03,2363.92,2402.24,2311.08,2349.46,6348.24378665
2024-10-04,2349.46,2439.0,2339.6,2414.51,9910.18167761
2024-10-05,2414.59,2428.2,2391.0,2414.78,4111.84753101
2024-10-06,2414.76,2455.05,2407.22,2440.03,5419.17600266
2024-10-07,2439.82,2519.0,2405.01,2422.1,13521.5496998
2024-10-08,2422.27,2462.83,2401.2,2439.22,6535.60834425
2024-10-09,2439.23,2471.13,2350.83,2366.78,6980.24855646
2024-10-10,2366.79,2416.23,2329.07,2383.76,10618.85609124
2024-10-11,2383.97,2469.98,2380.5,2436.86,6405.23972872
2024-10-12,2436.87,2488.34,2433.52,2477.11,5363.24307756
2024-10-13,2477.11,2482.23,2436.06,2466.4,6924.25559948
2024-10-14,2466.4,2650.0,2442.47,2628.13,13642.49551434
2024-10-15,2628.14,2684.97,2538.0,2605.99,14943.61468592
2024-10-16,2605.99,2644.31,2589.36,2610.42,9084.05010588
2024-10-17,2610.43,2646.75,2576.01,2603.04,5990.24615467
2024-10-18,2603.05,2673.41,2595.53,2641.79,9171.54260113
2024-10-19,2641.79,2660.99,2630.99,2648.53,1715.12505085
2024-10-20,2648.53,2756.35,2635.22,2745.32,9009.9964662
2024-10-21,2745.33,2765.98,2656.61,2665.78,10285.41903824
2024-10-22,2665.78,2670.0,2605.57,2618.99,10716.22471274
2024-10-23,2618.99,2624.11,2445.86,2523.56,10395.38099713
2024-10-24,2523.57,2558.0,2506.13,2534.07,7382.40051698
2024-10-25,2534.23,2562.34,2379.82,2436.72,14622.96341449
2024-10-26,2436.73,2502.82,2427.61,2478.86,8984.90587036
2024-10-27,2478.87,2522.03,2462.49,2505.42,8143.44768851
2024-10-28,2505.42,2590.0,2470.37,2564.97,24682.31945481
2024-10-29,2564.97,2680.0,2560.0,2636.08,31063.37398671
2024-10-30,2636.09,2719.3,2594.97,2656.19,14019.85246324
2024-10-31,2656.2,2666.3,2500.97,2515.07,9461.35526235
2024-11-01,2515.09,2582.98,2465.47,2512.19,15913.89051429
2024-11-02,2512.19,2520.07,2470.69,2491.03,7076.79370887
2024-11-03,2491.78,2494.38,2411.88,2455.53,13563.17589015
2024-11-04,2455.54,2487.67,2357.77,2395.92,10987.46331593
2024-11-05,2395.92,2478.28,2379.9,2422.26,12245.98320682
2024-11-06,2422.26,2746.07,2421.56,2723.26,33314.8654034
2024-11-07,2723.26,2919.01,2701.38,2896.87,25284.36024055
2024-11-08,2896.95,2984.21,2889.29,2962.95,24964.20014945
2024-11-09,2963.1,3157.2,2957.24,3129.5,24026.7700887
2024-11-10,3128.19,3249.64,3070.82,3186.05,36672.83164995
2024-11-11,3186.18,3390.87,3108.67,3375.78,44592.90884882
2024-11-12,3375.76,3443.97,3208.13,3248.11,38576.85720388
2024-11-13,3247.87,3340.17,3122.24,3190.95,26257.44240136
2024-11-14,3191.47,3241.47,3031.47,3059.32,24270.44099623
2024-11-15,3059.55,3130.32,3015.98,3090.47,15814.78802707
2024-11-16,3090.48,3218.81,3075.0,3133.41,11598.28805158
2024-11-17,3133.66,3160.6,3038.53,3075.21,9933.0625243
2024-11-18,3075.21,3224.82,3051.95,3210.32,19573.62843733
2024-11-19,3209.5,3223.32,3069.47,3110.92,14244.07826118
2024-11-20,3111.78,3159.9,3033.9,3072.09,12058.71046643
2024-11-21,3072.07,3387.65,3036.0,3360.9,38093.33593934
2024-11-22,3360.9,3427.98,3261.11,3331.54,26226.08428019
2024-11-23,3332.12,3499.0,3318.18,3397.28,36034.97990308
2024-11-24,3397.44,3451.0,3288.0,3364.84,16030.12625862
2024-11-25,3364.53,3545.69,3305.12,3413.65,42966.56496076
2024-11-26,3413.65,3459.47,3254.78,3323.32,20877.38539144
2024-11-27,3323.34,3688.0,3302.49,3657.55,40846.83247125
2024-11-28,3657.17,3665.12,3531.36,3578.35,22961.62647675
2024-11-29,3579.53,3647.0,3535.69,3593.87,14000.20890224
2024-11-30,3593.83,3737.46,3572.0,3706.1,21891.23238662
2024-12-01,3706.12,3748.14,3662.94,3712.6,27446.79418845
2024-12-02,3712.61,3762.46,3557.13,3644.76,27789.95248097
2024-12-03,3644.76,3670.0,3505.1,3617.8,19421.30580643
2024-12-04,3617.22,3895.0,3617.22,3844.31,36297.72930158
2024-12-05,3844.1,3956.0,3680.0,3791.3,45516.40677417
2024-12-06,3790.01,4093.0,3782.72,4005.25,37314.07520426
2024-12-07,4005.21,4029.99,3973.54,4000.49,14085.46081657
2024-12-08,4000.28,4017.61,3928.0,4006.8,12535.50822325
2024-12-09,4006.79,4007.96,3488.0,3717.0,39318.74127727
2024-12-10,3716.27,3780.0,3519.1,3630.45,28694.48186077
2024-12-11,3630.25,3850.04,3567.0,3834.0,23438.70084201
2024-12-12,3834.0,3988.55,3802.28,3882.68,23810.36525335
2024-12-13,3882.69,3967.21,3855.0,3907.75,13770.34861
2024-12-14,3907.89,3943.52,3825.0,3869.81,8039.67605465
2024-12-15,3869.32,3972.06,3832.13,3954.5,9797.00938306
2024-12-16,3955.82,4107.0,3884.69,3987.53,26144.73709648
2024-12-17,3987.53,4041.23,3850.0,3893.52,18353.90909475
2024-12-18,3893.42,3903.21,3615.38,3624.84,33305.02750252
2024-12-19,3624.85,3718.46,3324.01,3414.63,34443.16226905
2024-12-20,3414.61,3496.75,3096.65,3472.0,45125.3897113
2024-12-21,3472.01,3553.48,3293.51,3337.39,15465.74991821
2024-12-22,3337.39,3398.08,3220.0,3276.69,9760.97846811
2024-12-23,3276.7,3460.96,3216.33,3417.84,16085.34859588
2024-12-24,3418.13,3534.69,3354.91,3490.91,15220.98989849
