timestamp,open,high,low,close,volume
2025-06-04 01:00:00,2600.69,2621.83,2600.69,2614.01,1208.93479108
2025-06-04 02:00:00,2614.01,2621.0,2612.48,2613.58,230.78991473
2025-06-04 03:00:00,2613.58,2640.86,2611.69,2628.69,1822.81683878
2025-06-04 04:00:00,2628.7,2639.0,2625.95,2638.36,394.51584161
2025-06-04 05:00:00,2638.37,2645.44,2622.9,2626.18,733.06316856
2025-06-04 06:00:00,2626.19,2633.62,2624.21,2632.14,149.7461724
2025-06-04 07:00:00,2632.14,2634.0,2624.37,2629.38,154.78729932
2025-06-04 08:00:00,2629.46,2646.66,2629.41,2641.51,328.81962837
2025-06-04 09:00:00,2641.51,2649.14,2632.94,2643.64,468.08747299
2025-06-04 10:00:00,2644.47,2650.0,2637.72,2639.79,449.98469646
2025-06-04 11:00:00,2638.98,2646.05,2626.37,2626.37,522.2247284
2025-06-04 12:00:00,2626.37,2639.25,2617.54,2618.44,356.05585486
2025-06-04 13:00:00,2618.45,2628.25,2610.46,2616.03,615.25379612
2025-06-04 14:00:00,2616.02,2642.66,2596.24,2641.57,946.71870734
2025-06-04 15:00:00,2641.57,2680.0,2635.71,2668.69,3385.54559336
2025-06-04 16:00:00,2668.69,2668.71,2650.61,2661.16,1774.91363921
2025-06-04 17:00:00,2661.05,2661.14,2631.88,2636.0,2398.57527775
2025-06-04 18:00:00,2636.0,2641.99,2626.78,2630.52,629.05048133
2025-06-04 19:00:00,2630.52,2633.47,2624.13,2626.26,546.55803384
2025-06-04 20:00:00,2625.51,2625.52,2602.0,2605.23,1218.51829711
2025-06-04 21:00:00,2605.23,2624.18,2600.21,2619.97,1898.47091618
2025-06-04 22:00:00,2620.15,2621.15,2607.0,2607.52,685.11275236
2025-06-04 23:00:00,2607.52,2616.24,2603.01,2608.18,614.91496224
2025-06-05 00:00:00,2608.17,2615.01,2605.15,2613.12,450.92036111
2025-06-05 01:00:00,2613.12,2615.99,2606.5,2607.8,509.17934273
2025-06-05 02:00:00,2607.8,2627.7,2607.8,2622.36,1190.99831981
2025-06-05 03:00:00,2620.73,2630.99,2620.0,2626.53,378.60116188
2025-06-05 04:00:00,2626.53,2634.22,2623.85,2631.55,129.72840186
2025-06-05 05:00:00,2631.49,2631.91,2610.12,2614.04,279.44047912
2025-06-05 06:00:00,2614.04,2617.1,2604.51,2605.37,524.56752966
2025-06-05 07:00:00,2605.37,2615.09,2603.52,2604.91,399.871388
2025-06-05 08:00:00,2604.92,2611.1,2600.5,2605.91,293.54961856
2025-06-05 09:00:00,2605.77,2611.22,2603.56,2611.22,158.52798148
2025-06-05 10:00:00,2611.22,2614.2,2582.61,2597.0,2255.3758093
2025-06-05 11:00:00,2597.21,2609.69,2594.28,2609.26,1148.51257487
2025-06-05 12:00:00,2609.27,2641.35,2607.52,2633.52,1108.05378467
2025-06-05 13:00:00,2633.52,2636.12,2581.79,2589.99,746.26480888
2025-06-05 14:00:00,2590.0,2614.89,2563.11,2589.78,2316.27734212
2025-06-05 15:00:00,2589.84,2603.57,2583.45,2590.32,709.50709867
2025-06-05 16:00:00,2590.7,2592.18,2555.0,2559.56,1337.09926287
2025-06-05 17:00:00,2559.56,2576.63,2559.55,2569.69,326.27210932
2025-06-05 18:00:00,2569.7,2583.26,2556.79,2575.72,1949.74487391
2025-06-05 19:00:00,2575.72,2576.99,2507.97,2529.09,3970.83715424
2025-06-05 20:00:00,2527.04,2534.28,2394.5,2399.09,7159.45748203
2025-06-05 21:00:00,2399.07,2447.95,2393.21,2438.5,2752.60326421
2025-06-05 22:00:00,2438.5,2438.5,2411.67,2432.02,1074.82007442
2025-06-05 23:00:00,2432.02,2435.04,2415.0,2416.63,300.97278665
2025-06-06 00:00:00,2416.64,2427.99,2385.58,2426.13,1348.90413034
2025-06-06 01:00:00,2426.14,2428.0,2418.53,2422.0,1243.29142176
2025-06-06 02:00:00,2422.0,2436.49,2405.24,2436.17,738.9628815
2025-06-06 03:00:00,2435.64,2457.29,2428.98,2456.84,4077.52210935
2025-06-06 04:00:00,2456.74,2463.48,2449.01,2460.37,550.12234156
2025-06-06 05:00:00,2460.37,2466.38,2449.0,2461.05,1418.66904652
2025-06-06 06:00:00,2461.11,2466.99,2452.62,2460.73,2420.18162593
2025-06-06 07:00:00,2459.29,2467.0,2452.15,2455.51,1234.63055562
2025-06-06 08:00:00,2455.93,2466.9,2455.14,2462.19,865.0111868
2025-06-06 09:00:00,2461.79,2481.63,2461.24,2470.56,1812.69676451
2025-06-06 10:00:00,2470.56,2486.9,2470.55,2482.9,1161.39055457
2025-06-06 11:00:00,2482.83,2494.9,2473.67,2478.55,3990.93761819
2025-06-06 12:00:00,2478.55,2501.64,2469.36,2476.76,818.15577449
2025-06-06 13:00:00,2476.99,2520.33,2476.98,2504.05,802.61485144
2025-06-06 14:00:00,2504.05,2524.33,2496.76,2520.7,1802.21139061
2025-06-06 15:00:00,2520.51,2530.85,2498.47,2511.49,1088.08862758
2025-06-06 16:00:00,2511.5,2519.1,2494.82,2497.78,972.19258635
2025-06-06 17:00:00,2497.99,2503.33,2486.47,2501.62,1323.57999289
2025-06-06 18:00:00,2501.62,2505.43,2491.74,2494.99,726.77784291
2025-06-06 19:00:00,2494.99,2503.62,2487.0,2487.01,790.28940276
2025-06-06 20:00:00,2487.01,2506.99,2483.8,2501.39,645.9259748
2025-06-06 21:00:00,2501.39,2501.39,2489.37,2493.26,215.58184762
2025-06-06 22:00:00,2493.21,2493.64,2480.37,2486.08,337.73507548
2025-06-06 23:00:00,2486.07,2486.07,2475.83,2478.03,495.62418363
2025-06-07 00:00:00,2478.02,2482.87,2458.83,2482.34,958.42634393
2025-06-07 01:00:00,2482.33,2482.34,2469.0,2473.2,402.95202277
2025-06-07 02:00:00,2472.59,2482.0,2470.26,2482.0,225.64667603
2025-06-07 03:00:00,2481.79,2494.29,2481.49,2490.33,197.6624995
2025-06-07 04:00:00,2490.33,2491.85,2482.75,2491.42,176.25886207
2025-06-07 05:00:00,2491.43,2497.28,2487.04,2495.47,219.47418705
2025-06-07 06:00:00,2495.47,2501.74,2486.04,2501.74,1270.49572175
2025-06-07 07:00:00,2501.74,2501.74,2489.24,2492.45,631.90267237
2025-06-07 08:00:00,2492.91,2493.49,2485.07,2485.77,1738.08606109
2025-06-07 09:00:00,2485.78,2491.23,2485.78,2487.01,235.86178924
2025-06-07 10:00:00,2487.03,2497.0,2486.7,2496.04,170.88050953
2025-06-07 11:00:00,2495.83,2502.14,2495.82,2496.54,808.26987621
2025-06-07 12:00:00,2496.53,2505.99,2495.0,2499.09,497.89145086
2025-06-07 13:00:00,2498.91,2514.44,2494.59,2509.15,2462.52672972
2025-06-07 14:00:00,2509.5,2519.0,2506.19,2517.0,1916.35879727
2025-06-07 15:00:00,2517.0,2524.01,2514.07,2520.9,1745.99562905
2025-06-07 16:00:00,2520.64,2525.0,2510.31,2511.68,561.90021195
2025-06-07 17:00:00,2511.08,2514.55,2508.21,2508.36,124.35266603
2025-06-07 18:00:00,2508.36,2524.1,2508.36,2517.76,625.14086102
2025-06-07 19:00:00,2517.89,2524.68,2517.65,2518.19,359.2824528
2025-06-07 20:00:00,2518.2,2525.32,2518.19,2523.05,430.09986319
2025-06-07 21:00:00,2523.05,2524.51,2519.19,2523.41,533.64135687
2025-06-07 22:00:00,2523.43,2543.18,2520.94,2536.0,478.96012148
2025-06-07 23:00:00,2536.68,2537.0,2523.84,2525.68,466.33862759
2025-06-08 00:00:00,2525.54,2526.93,2516.5,2518.89,552.59124411
2025-06-08 01:00:00,2518.31,2521.62,2513.21,2520.46,666.79008195
2025-06-08 02:00:00,2519.63,2519.88,2514.22,2514.23,485.96874494
2025-06-08 03:00:00,2514.22,2515.74,2511.01,2513.53,178.26266341
2025-06-08 04:00:00,2513.53,2519.76,2509.98,2517.58,178.47133529
2025-06-08 05:00:00,2517.58,2517.58,2511.36,2511.43,211.42875326
2025-06-08 06:00:00,2511.43,2517.46,2511.43,2515.01,35.05855617
2025-06-08 07:00:00,2515.01,2517.25,2513.78,2514.33,65.40365201
2025-06-08 08:00:00,2516.15,2520.94,2516.14,2517.49,165.72563355
2025-06-08 09:00:00,2517.59,2518.03,2494.02,2498.5,1662.15879254
2025-06-08 10:00:00,2498.5,2505.34,2494.07,2505.34,316.78631675
2025-06-08 11:00:00,2505.17,2517.5,2505.17,2513.8,732.30246928
2025-06-08 12:00:00,2513.8,2515.16,2501.63,2508.49,211.49254126
2025-06-08 13:00:00,2508.84,2525.36,2506.83,2510.01,106.08960264
2025-06-08 14:00:00,2510.01,2516.61,2506.29,2516.06,308.49945998
2025-06-08 15:00:00,2516.06,2522.54,2514.0,2515.74,130.92823168
2025-06-08 16:00:00,2515.78,2530.0,2515.73,2527.1,665.31119969
2025-06-08 17:00:00,2528.74,2535.0,2524.24,2524.73,908.70420048
2025-06-08 18:00:00,2524.73,2534.12,2520.23,2533.82,206.04075709
2025-06-08 19:00:00,2533.56,2539.65,2531.13,2534.46,96.24145162
2025-06-08 20:00:00,2534.46,2538.2,2530.74,2531.54,1390.53664014
2025-06-08 21:00:00,2531.53,2547.1,2531.53,2540.95,336.89076269
2025-06-08 22:00:00,2539.08,2539.79,2502.52,2507.28,856.63915687
2025-06-08 23:00:00,2508.68,2514.11,2502.23,2511.12,1096.58357453
2025-06-09 00:00:00,2511.12,2512.73,2497.02,2505.91,790.0375991
2025-06-09 01:00:00,2506.11,2506.11,2494.0,2495.51,611.80407053
2025-06-09 02:00:00,2495.52,2505.42,2491.8,2494.13,363.25587825
2025-06-09 03:00:00,2494.13,2498.04,2485.0,2498.04,359.60293589
2025-06-09 04:00:00,2498.04,2498.12,2486.4,2487.09,708.00029286
2025-06-09 05:00:00,2487.09,2492.53,2480.0,2482.98,978.15665014
2025-06-09 06:00:00,2482.67,2494.69,2480.0,2494.4,729.74393617
2025-06-09 07:00:00,2494.34,2494.34,2486.0,2493.33,274.0465163
2025-06-09 08:00:00,2493.33,2498.23,2486.5,2498.08,156.53200229
2025-06-09 09:00:00,2498.08,2522.94,2493.09,2511.33,203.55923457
2025-06-09 10:00:00,2511.33,2541.85,2511.32,2535.93,3175.8889245
2025-06-09 11:00:00,2535.93,2547.1,2531.33,2543.03,1369.81676056
2025-06-09 12:00:00,2543.03,2549.48,2537.0,2546.58,753.91507113
2025-06-09 13:00:00,2546.59,2546.59,2513.17,2520.4,2412.23422849
2025-06-09 14:00:00,2519.06,2539.99,2515.91,2531.63,1163.19909128
2025-06-09 15:00:00,2531.63,2543.47,2531.63,2536.4,1281.3978878
2025-06-09 16:00:00,2536.4,2573.4,2536.4,2559.92,1311.6757597
2025-06-09 17:00:00,2559.13,2577.0,2558.41,2573.37,1119.80181198
2025-06-09 18:00:00,2573.37,2586.61,2570.29,2584.0,565.25357745
2025-06-09 19:00:00,2584.0,2589.28,2575.0,2582.05,496.08356522
2025-06-09 20:00:00,2582.06,2592.67,2577.12,2591.38,747.22469363
2025-06-09 21:00:00,2591.26,2649.06,2591.26,2643.99,2923.54469963
2025-06-09 22:00:00,2644.62,2668.6,2643.01,2668.08,2872.57526774
2025-06-09 23:00:00,2666.7,2696.49,2659.17,2681.57,4449.91651764
2025-06-10 00:00:00,2681.06,2731.39,2680.0,2699.52,3450.97993559
2025-06-10 01:00:00,2699.52,2715.0,2698.9,2709.09,808.70510894
2025-06-10 02:00:00,2709.09,2710.0,2677.97,2693.02,2252.01153951
2025-06-10 03:00:00,2693.02,2694.21,2677.94,2689.83,628.93204833
2025-06-10 04:00:00,2689.83,2692.76,2686.56,2691.27,148.42746558
2025-06-10 05:00:00,2691.28,2699.72,2665.8,2670.6,2838.29177428
2025-06-10 06:00:00,2670.6,2680.0,2655.59,2676.72,1535.66493327
2025-06-10 07:00:00,2676.67,2683.81,2668.05,2677.96,856.9922012
2025-06-10 08:00:00,2678.47,2684.8,2670.7,2673.61,180.91809047
2025-06-10 09:00:00,2674.09,2694.21,2674.09,2693.25,802.13343352
2025-06-10 10:00:00,2692.98,2696.41,2682.4,2694.0,596.28156136
2025-06-10 11:00:00,2693.99,2797.14,2690.75,2773.97,3696.9765364
2025-06-10 12:00:00,2773.97,2778.08,2748.05,2765.42,1973.37183107
2025-06-10 13:00:00,2765.34,2777.51,2719.01,2744.99,3171.93586298
2025-06-10 14:00:00,2745.0,2752.87,2728.36,2737.9,1239.69915398
2025-06-10 15:00:00,2736.38,2754.17,2691.88,2732.67,2300.92213932
2025-06-10 16:00:00,2732.7,2748.53,2729.81,2731.3,1191.08829198
2025-06-10 17:00:00,2731.3,2751.89,2731.29,2741.37,549.41710717
2025-06-10 18:00:00,2741.37,2764.99,2732.58,2755.95,716.34762536
2025-06-10 19:00:00,2755.95,2804.7,2755.95,2773.6,3309.44025689
2025-06-10 20:00:00,2773.61,2775.17,2754.27,2774.33,1201.49586612
2025-06-10 21:00:00,2774.33,2779.19,2724.92,2773.41,2012.88071455
2025-06-10 22:00:00,2773.33,2825.42,2773.33,2802.54,2219.4484895
2025-06-10 23:00:00,2803.59,2816.41,2789.51,2816.32,767.47839256
2025-06-11 00:00:00,2816.36,2832.81,2792.9,2795.43,2715.29803281
2025-06-11 01:00:00,2795.42,2799.11,2780.0,2784.75,586.18524596
2025-06-11 02:00:00,2784.76,2802.63,2773.79,2782.27,1126.06929126
2025-06-11 03:00:00,2782.26,2797.56,2781.15,2792.01,212.25185686
2025-06-11 04:00:00,2792.01,2803.75,2787.18,2798.01,805.17460437
2025-06-11 05:00:00,2798.01,2801.56,2788.67,2795.25,277.28382945
2025-06-11 06:00:00,2793.89,2798.19,2780.96,2792.36,658.44064779
2025-06-11 07:00:00,2792.36,2800.43,2788.07,2794.0,228.2964251
2025-06-11 08:00:00,2791.87,2793.87,2765.81,2769.81,1195.04925675
2025-06-11 09:00:00,2769.81,2773.29,2755.55,2759.65,313.58271233
2025-06-11 10:00:00,2759.66,2772.24,2758.29,2770.2,889.11790346
2025-06-11 11:00:00,2770.28,2774.8,2762.3,2772.17,869.49302709
2025-06-11 12:00:00,2772.11,2820.48,2763.79,2805.06,2243.07191566
2025-06-11 13:00:00,2805.11,2818.42,2785.58,2795.74,798.25259931
2025-06-11 14:00:00,2796.27,2855.68,2791.48,2840.47,3532.36005286
2025-06-11 15:00:00,2840.48,2880.51,2830.0,2865.78,3711.84292119
2025-06-11 16:00:00,2865.49,2875.0,2846.88,2868.34,1378.62198198
2025-06-11 17:00:00,2868.34,2873.36,2828.0,2830.35,1186.67189816
2025-06-11 18:00:00,2830.35,2833.35,2802.68,2826.39,2774.01676184
2025-06-11 19:00:00,2823.84,2824.81,2805.04,2813.63,1007.67209945
2025-06-11 20:00:00,2813.63,2825.59,2789.8,2815.93,1330.05137619
2025-06-11 21:00:00,2816.46,2831.0,2776.0,2782.62,2120.62053558
2025-06-11 22:00:00,2782.81,2785.37,2744.37,2758.86,2839.98737571
2025-06-11 23:00:00,2759.22,2778.97,2756.49,2771.98,1152.01141931
2025-06-12 00:00:00,2771.98,2783.73,2761.71,2776.71,1572.80196011
2025-06-12 01:00:00,2776.18,2777.43,2753.01,2777.07,1764.04543805
2025-06-12 02:00:00,2777.07,2784.93,2756.99,2758.21,541.25159477
2025-06-12 03:00:00,2759.3,2776.42,2747.86,2765.09,706.89322006
2025-06-12 04:00:00,2765.36,2768.75,2750.36,2762.04,727.91190089
2025-06-12 05:00:00,2762.04,2770.54,2752.06,2765.3,283.98721804
2025-06-12 06:00:00,2765.3,2776.08,2755.48,2768.94,379.64976968
2025-06-12 07:00:00,2768.94,2772.41,2733.67,2743.37,652.10710392
2025-06-12 08:00:00,2740.44,2760.33,2733.04,2758.52,328.07242201
2025-06-12 09:00:00,2758.52,2761.67,2751.23,2753.28,155.38425633
2025-06-12 10:00:00,2753.29,2753.41,2734.68,2750.9,1094.16029799
2025-06-12 11:00:00,2750.9,2753.42,2721.44,2730.37,724.13089311
2025-06-12 12:00:00,2730.37,2745.6,2699.37,2737.98,1978.00365608
2025-06-12 13:00:00,2737.15,2754.71,2734.34,2749.21,823.45842934
2025-06-12 14:00:00,2750.1,2770.01,2748.89,2763.9,2713.61225075
2025-06-12 15:00:00,2765.1,2772.6,2716.0,2720.87,1009.75422598
2025-06-12 16:00:00,2720.1,2746.22,2715.69,2743.62,1104.56364526
2025-06-12 17:00:00,2743.62,2771.67,2741.9,2762.98,1273.14304841
2025-06-12 18:00:00,2762.98,2763.81,2719.01,2735.94,1330.38178437
2025-06-12 19:00:00,2735.94,2742.86,2693.0,2695.33,1450.18316218
2025-06-12 20:00:00,2696.16,2702.59,2618.64,2642.04,6954.09906991
2025-06-12 21:00:00,2642.04,2660.9,2632.73,2634.97,2492.43909815
2025-06-12 22:00:00,2635.09,2649.93,2634.81,2640.82,491.33083988
2025-06-12 23:00:00,2640.95,2659.9,2640.95,2643.89,297.63662549
2025-06-13 00:00:00,2643.89,2645.0,2500.0,2532.69,9452.73880782
2025-06-13 01:00:00,2532.68,2532.68,2457.14,2499.63,5589.91392939
2025-06-13 02:00:00,2499.03,2499.81,2440.77,2477.99,3500.59079021
2025-06-13 03:00:00,2478.0,2525.67,2477.13,2517.98,2261.59919567
2025-06-13 04:00:00,2517.99,2520.25,2496.82,2510.72,2084.25804493
2025-06-13 05:00:00,2510.72,2521.17,2506.16,2510.01,521.59880242
2025-06-13 06:00:00,2510.01,2534.0,2495.0,2534.0,691.87809611
2025-06-13 07:00:00,2534.26,2542.05,2518.26,2528.17,762.36033247
2025-06-13 08:00:00,2528.16,2541.6,2512.87,2522.33,673.90927208
2025-06-13 09:00:00,2520.29,2527.71,2508.8,2522.04,408.51073622
2025-06-13 10:00:00,2522.44,2535.02,2511.35,2533.4,545.50526812
2025-06-13 11:00:00,2533.11,2545.32,2524.46,2545.31,895.13339588
2025-06-13 12:00:00,2545.32,2563.99,2538.04,2543.04,1130.27037728
2025-06-13 13:00:00,2543.42,2562.47,2537.86,2543.87,931.03818581
2025-06-13 14:00:00,2544.43,2554.17,2504.53,2540.91,1617.65084667
2025-06-13 15:00:00,2539.97,2561.17,2533.01,2551.76,1158.60246714
2025-06-13 16:00:00,2552.74,2585.0,2546.81,2563.15,1053.30208527
2025-06-13 17:00:00,2563.19,2563.45,2524.68,2545.85,493.46500926
2025-06-13 18:00:00,2545.85,2545.85,2510.9,2529.39,892.76755269
2025-06-13 19:00:00,2531.67,2541.99,2523.03,2528.27,328.83340801
2025-06-13 20:00:00,2528.33,2552.88,2526.33,2547.51,741.22298462
2025-06-13 21:00:00,2547.76,2559.96,2544.23,2556.12,459.50676203
2025-06-13 22:00:00,2555.29,2573.61,2555.29,2573.5,919.21360331
2025-06-13 23:00:00,2573.5,2584.12,2568.67,2579.64,310.17371629
2025-06-14 00:00:00,2579.52,2580.2,2561.6,2563.0,793.02223179
2025-06-14 01:00:00,2563.0,2566.34,2552.97,2558.85,276.32028612
2025-06-14 02:00:00,2558.87,2565.71,2554.37,2556.04,923.79046088
2025-06-14 03:00:00,2556.03,2560.84,2548.52,2550.32,132.25065631
2025-06-14 04:00:00,2550.32,2556.87,2549.82,2553.03,229.0283626
2025-06-14 05:00:00,2553.03,2557.04,2549.56,2553.75,157.21179531
2025-06-14 06:00:00,2553.75,2556.07,2543.57,2545.79,394.29925334
2025-06-14 07:00:00,2545.79,2545.79,2528.54,2538.96,225.63004951
2025-06-14 08:00:00,2538.28,2538.62,2528.9,2536.97,885.22443188
2025-06-14 09:00:00,2536.62,2536.62,2523.66,2523.9,473.42841992
2025-06-14 10:00:00,2524.19,2535.51,2521.0,2533.23,137.68969499
2025-06-14 11:00:00,2533.22,2540.0,2532.6,2540.0,117.58448238
2025-06-14 12:00:00,2540.0,2540.0,2530.22,2537.84,230.41119233
2025-06-14 13:00:00,2538.1,2545.83,2527.02,2535.73,226.63022397
2025-06-14 14:00:00,2535.89,2535.9,2525.66,2530.0,109.63848005
2025-06-14 15:00:00,2530.0,2533.2,2506.57,2521.49,940.07532186
2025-06-14 16:00:00,2521.49,2526.53,2492.88,2498.82,1205.02480765
2025-06-14 17:00:00,2498.82,2516.97,2490.1,2512.39,522.85761657
2025-06-14 18:00:00,2512.39,2523.61,2489.95,2509.39,435.64150648
2025-06-14 19:00:00,2509.39,2520.71,2507.89,2509.46,240.62260732
2025-06-14 20:00:00,2509.46,2513.68,2499.0,2510.08,406.94547981
2025-06-14 21:00:00,2510.03,2535.49,2508.0,2529.5,540.54202334
2025-06-14 22:00:00,2528.89,2533.66,2519.01,2527.57,44.14559097
2025-06-14 23:00:00,2527.25,2539.49,2527.24,2533.18,651.38044053
2025-06-15 00:00:00,2531.43,2540.99,2530.57,2538.27,640.64305217
2025-06-15 01:00:00,2538.07,2539.78,2526.8,2529.99,443.22668129
2025-06-15 02:00:00,2530.0,2537.94,2529.22,2529.95,258.90123
2025-06-15 03:00:00,2530.2,2534.53,2528.86,2532.08,356.07727077
2025-06-15 04:00:00,2532.09,2545.75,2530.47,2543.97,122.3742507
2025-06-15 05:00:00,2543.98,2552.01,2536.33,2552.01,291.34700628
2025-06-15 06:00:00,2551.76,2551.76,2534.87,2536.79,313.32841372
2025-06-15 07:00:00,2536.45,2536.45,2523.7,2531.15,402.12928931
2025-06-15 08:00:00,2529.29,2529.29,2520.0,2521.61,109.01894818
2025-06-15 09:00:00,2520.68,2520.68,2509.44,2509.78,504.55083852
2025-06-15 10:00:00,2509.79,2523.27,2509.78,2520.8,401.33829145
2025-06-15 11:00:00,2520.55,2523.58,2512.85,2515.52,95.75690993
2025-06-15 12:00:00,2515.52,2526.28,2515.51,2526.28,135.16488882
2025-06-15 13:00:00,2526.28,2544.47,2523.21,2543.6,555.68631814
2025-06-15 14:00:00,2543.37,2554.0,2538.21,2550.04,697.85685894
2025-06-15 15:00:00,2550.04,2553.09,2540.0,2541.0,789.25641497
2025-06-15 16:00:00,2541.0,2554.5,2537.84,2551.92,808.2989279
2025-06-15 17:00:00,2551.87,2558.18,2545.76,2554.31,631.46915985
2025-06-15 18:00:00,2554.08,2554.09,2541.82,2548.83,236.80998954
2025-06-15 19:00:00,2548.84,2553.0,2531.69,2537.02,385.24756339
2025-06-15 20:00:00,2537.02,2537.02,2493.47,2502.7,1993.90617038
2025-06-15 21:00:00,2502.69,2517.74,2498.13,2517.39,1329.79857858
2025-06-15 22:00:00,2517.49,2548.9,2514.52,2544.08,797.7036554
2025-06-15 23:00:00,2544.28,2548.91,2539.43,2546.96,47.65599585
2025-06-16 00:00:00,2547.47,2551.85,2538.54,2544.66,181.56157425
2025-06-16 01:00:00,2544.66,2557.67,2515.87,2554.25,804.17885488
2025-06-16 02:00:00,2554.31,2577.52,2554.31,2574.78,1036.95069914
2025-06-16 03:00:00,2574.3,2574.96,2566.12,2568.63,515.49633948
2025-06-16 04:00:00,2568.64,2577.77,2566.99,2575.97,554.33379251
2025-06-16 05:00:00,2575.98,2618.69,2573.66,2607.42,969.25168887
2025-06-16 06:00:00,2607.45,2619.98,2604.83,2607.89,595.22447995
2025-06-16 07:00:00,2607.97,2638.09,2607.85,2627.34,701.9236001
2025-06-16 08:00:00,2628.5,2630.08,2622.1,2627.79,274.12293909
2025-06-16 09:00:00,2628.7,2630.03,2620.34,2621.94,370.05838476
2025-06-16 10:00:00,2622.03,2632.56,2611.33,2617.36,468.9081679
2025-06-16 11:00:00,2616.88,2620.0,2594.12,2617.5,1157.12746625
2025-06-16 12:00:00,2616.88,2618.95,2607.03,2615.48,1129.22227601
2025-06-16 13:00:00,2615.48,2645.86,2609.42,2641.19,614.89150206
2025-06-16 14:00:00,2641.19,2658.18,2629.68,2640.2,1388.27386406
2025-06-16 15:00:00,2640.21,2647.57,2628.93,2633.32,684.41441934
2025-06-16 16:00:00,2633.32,2646.0,2629.12,2636.92,764.26881364
2025-06-16 17:00:00,2636.88,2642.99,2631.0,2633.74,970.49313696
2025-06-16 18:00:00,2633.74,2655.63,2633.74,2655.27,787.18392736
2025-06-16 19:00:00,2655.27,2670.0,2646.33,2661.82,2442.74639445
2025-06-16 20:00:00,2661.73,2679.0,2645.19,2670.98,2575.65373319
2025-06-16 21:00:00,2670.97,2670.98,2647.27,2649.93,880.30068221
2025-06-16 22:00:00,2649.55,2658.24,2540.0,2572.0,4370.94457407
2025-06-16 23:00:00,2571.25,2598.83,2537.86,2541.11,2949.45983176
2025-06-17 00:00:00,2545.53,2588.42,2527.0,2587.4,1600.61680028
2025-06-17 01:00:00,2588.42,2592.02,2575.6,2582.08,354.30292614
2025-06-17 02:00:00,2582.08,2614.89,2559.33,2609.49,587.85995538
2025-06-17 03:00:00,2609.81,2617.47,2602.12,2607.39,735.75035229
2025-06-17 04:00:00,2607.96,2610.57,2588.18,2593.8,388.12821385
2025-06-17 05:00:00,2592.25,2598.83,2577.6,2580.7,360.01739866
2025-06-17 06:00:00,2579.65,2587.93,2576.87,2582.53,327.78112096
2025-06-17 07:00:00,2582.75,2586.98,2571.01,2582.99,378.95832824
2025-06-17 08:00:00,2582.6,2585.85,2564.88,2570.99,1061.64291591
2025-06-17 09:00:00,2572.02,2574.96,2563.24,2565.33,1095.0436222
2025-06-17 10:00:00,2567.02,2569.35,2546.73,2556.79,546.23819718
2025-06-17 11:00:00,2556.72,2556.72,2543.54,2553.02,318.32361951
2025-06-17 12:00:00,2553.02,2559.47,2547.47,2548.39,339.5684437
2025-06-17 13:00:00,2548.39,2564.04,2547.16,2552.74,705.68313529
2025-06-17 14:00:00,2553.26,2566.93,2530.89,2533.12,974.35503465
2025-06-17 15:00:00,2534.15,2540.45,2484.42,2498.12,2396.75111968
2025-06-17 16:00:00,2498.13,2501.91,2460.87,2462.6,1463.71756097
2025-06-17 17:00:00,2461.74,2487.01,2455.85,2469.01,897.33030959
2025-06-17 18:00:00,2469.01,2497.7,2465.31,2497.7,1066.73733179
2025-06-17 19:00:00,2497.7,2542.27,2497.33,2529.24,2287.66418892
2025-06-17 20:00:00,2528.25,2534.36,2507.61,2511.6,492.42431174
2025-06-17 21:00:00,2511.69,2525.53,2504.11,2521.39,1204.64555389
2025-06-17 22:00:00,2520.44,2521.19,2490.03,2494.41,2058.29009705
2025-06-17 23:00:00,2494.65,2519.58,2494.65,2510.11,166.6489232
2025-06-18 00:00:00,2510.11,2528.77,2506.45,2525.94,975.35103823
2025-06-18 01:00:00,2525.95,2535.21,2519.61,2520.25,457.06557104
2025-06-18 02:00:00,2520.32,2529.89,2515.68,2516.47,252.79022822
2025-06-18 03:00:00,2516.0,2531.21,2513.44,2528.51,469.44606738
2025-06-18 04:00:00,2528.51,2545.76,2526.64,2536.06,1052.33681363
2025-06-18 05:00:00,2536.06,2542.01,2534.53,2537.73,280.46269998
2025-06-18 06:00:00,2537.73,2539.88,2520.0,2524.48,368.03085211
2025-06-18 07:00:00,2524.48,2532.92,2520.0,2532.4,259.53023994
2025-06-18 08:00:00,2532.92,2547.17,2527.82,2533.02,999.24126495
2025-06-18 09:00:00,2533.02,2540.11,2522.66,2526.01,150.7199653
2025-06-18 10:00:00,2526.01,2528.68,2489.5,2496.42,459.99895826
2025-06-18 11:00:00,2495.05,2515.78,2491.69,2512.97,242.74626154
2025-06-18 12:00:00,2513.83,2514.7,2492.59,2493.39,322.36891725
2025-06-18 13:00:00,2494.52,2505.59,2467.57,2502.55,1963.20294486
2025-06-18 14:00:00,2502.54,2542.0,2494.8,2505.75,2634.45281064
2025-06-18 15:00:00,2506.06,2520.0,2489.65,2509.75,464.4353673
2025-06-18 16:00:00,2509.76,2515.0,2495.0,2501.12,2076.77102808
2025-06-18 17:00:00,2500.62,2502.0,2466.05,2497.19,1194.61686999
2025-06-18 18:00:00,2496.54,2517.3,2475.0,2479.0,3325.71071383
2025-06-18 19:00:00,2477.47,2508.76,2472.42,2492.69,407.03735198
